Partition Line;********************
Full Name;ACH, Test 
Gender;Male
Age;
Birthdate;
Subject Number;
Medical Record;
Test Time;3/5/2020 2:28:26 PM
Reference;
Memo;

Time (sec.);X (sensor number);Y (sensor number);Level
42.9417;436;22;3
42.9417;435;23;4
42.9417;428;25;1
42.9417;428;22;0
42.9500;434;20;3
42.9500;436;21;4
42.9500;437;23;4
42.9583;438;20;3
42.9583;437;20;3
42.9583;434;22;3
42.9583;429;25;1
42.9583;427;25;0
42.9583;427;26;0
42.9583;429;22;1
42.9583;430;22;0
42.9583;428;23;0
42.9583;429;23;1
42.9667;433;22;1
42.9667;428;24;0
42.9667;430;24;0
42.9667;428;26;1
42.9667;430;23;0
42.9750;435;26;0
42.9750;439;22;4
42.9750;438;23;4
42.9750;434;23;2
42.9750;440;25;4
42.9750;442;23;1
42.9750;428;25;0
42.9750;428;26;0
42.9833;437;24;4
42.9833;433;20;1
42.9833;439;21;3
42.9833;438;21;4
42.9833;439;22;3
42.9833;438;22;4
42.9833;434;23;1
42.9833;440;21;2
42.9833;441;22;2
42.9833;429;24;1
42.9833;429;25;0
42.9833;429;23;0
42.9917;439;22;4
42.9917;442;25;4
42.9917;429;24;0
42.9917;429;22;0
43.0000;435;19;1
43.0000;439;20;2
43.0000;433;20;0
43.0000;437;21;4
43.0000;433;22;0
43.0000;442;24;4
43.0000;441;23;4
43.0000;440;23;4
43.0083;435;25;1
43.0083;436;20;4
43.0083;437;22;4
43.0083;435;23;3
43.0083;442;23;2
43.0167;435;24;2
43.0167;436;26;0
43.0167;435;20;4
43.0167;433;21;1
43.0167;434;22;2
43.0167;441;24;5
43.0250;437;26;2
43.0250;435;20;3
43.0250;441;26;4
43.0333;439;24;5
43.0333;435;25;0
43.0333;436;25;2
43.0333;434;20;2
43.0333;433;21;0
43.0333;434;23;0
43.0333;441;26;3
43.0417;435;20;4
43.0417;434;21;2
43.0417;434;22;1
43.0417;441;26;4
43.0500;439;24;4
43.0500;435;24;1
43.0500;435;20;3
43.0500;441;26;3
43.0583;439;24;5
43.0583;436;25;1
43.0583;434;20;1
43.0667;436;24;2
43.0667;437;26;1
43.0667;435;19;0
43.0667;436;20;3
43.0667;434;21;1
43.0667;435;22;2
43.0667;434;22;0
43.0667;435;23;2
43.0667;441;24;4
43.0750;439;24;4
43.0750;435;24;0
43.0750;436;25;0
43.0750;439;26;3
43.0750;434;20;0
43.0750;435;21;3
43.0750;434;21;0
43.0833;438;26;2
43.0833;437;26;0
43.0833;435;20;2
43.0833;435;21;2
43.0833;435;22;1
43.0833;435;23;1
43.0917;437;24;3
43.0917;436;24;1
43.0917;437;25;2
43.0917;435;20;1
43.0917;436;20;2
43.0917;436;21;3
43.0917;437;22;3
43.0917;436;23;2
43.0917;440;26;2
43.1000;436;24;0
43.1000;438;25;3
43.1000;437;25;1
43.1000;438;26;1
43.1000;435;20;0
43.1000;437;20;2
43.1000;436;20;1
43.1000;435;21;1
43.1000;437;21;3
43.1000;436;21;2
43.1000;435;22;0
43.1000;436;22;2
43.1000;437;23;3
43.1000;436;23;1
43.1000;440;25;3
43.1083;437;24;2
43.1083;437;25;0
43.1083;439;26;2
43.1083;437;20;1
43.1083;436;20;0
43.1083;438;21;3
43.1083;436;21;0
43.1083;438;22;3
43.1083;436;22;0
43.1083;438;23;3
43.1083;436;23;0
43.1083;441;26;2
43.1167;438;24;3
43.1167;437;24;1
43.1167;439;25;3
43.1167;438;25;1
43.1167;439;26;1
43.1167;438;26;0
43.1167;438;20;2
43.1167;437;20;0
43.1167;439;21;2
43.1167;437;21;1
43.1167;439;22;3
43.1167;437;22;1
43.1167;437;23;1
43.1167;436;23;1
43.1167;441;21;1
43.1167;442;22;1
43.1167;440;23;3
43.1250;439;24;3
43.1250;438;24;1
43.1250;439;25;1
43.1250;438;25;0
43.1250;439;26;0
43.1250;438;20;0
43.1250;435;21;0
43.1250;438;21;1
43.1250;436;21;1
43.1250;438;22;1
43.1250;437;22;0
43.1250;439;23;3
43.1250;438;23;1
43.1250;437;23;0
43.1250;436;23;0
43.1250;443;24;2
43.1250;441;25;4
43.1250;441;26;1
43.1250;440;26;1
43.1250;440;20;1
43.1250;441;21;2
43.1250;442;22;2
43.1250;442;23;3
43.1333;439;24;1
43.1333;437;24;0
43.1333;439;25;0
43.1333;439;20;0
43.1333;439;21;1
43.1333;438;21;0
43.1333;437;21;0
43.1333;439;22;1
43.1333;438;22;0
43.1333;436;22;1
43.1333;439;23;1
43.1333;435;23;0
43.1333;438;23;0
43.1333;443;24;3
43.1333;440;24;3
43.1333;440;25;1
43.1333;441;26;0
43.1333;440;26;0
43.1333;441;21;3
43.1333;442;22;3
43.1333;441;23;3
43.1333;440;23;2
43.1417;438;24;0
43.1417;436;21;0
43.1417;436;22;0
43.1417;439;23;0
43.1417;443;24;4
43.1417;441;24;3
43.1417;440;24;1
43.1417;443;25;1
43.1417;442;25;3
43.1417;441;25;1
43.1417;440;25;0
43.1417;440;20;0
43.1417;442;21;2
43.1417;441;21;2
43.1417;440;21;0
43.1417;443;22;1
43.1417;440;22;0
43.1417;443;23;2
43.1417;441;23;2
43.1417;440;23;1
43.1500;439;21;0
43.1500;439;22;0
43.1500;442;24;2
43.1500;441;24;1
43.1500;440;24;0
43.1500;443;25;0
43.1500;442;25;1
43.1500;441;25;0
43.1500;441;21;1
43.1500;443;22;3
43.1500;442;22;2
43.1500;441;22;0
43.1500;442;23;1
43.1500;441;23;0
43.1500;444;23;1
43.1583;443;24;2
43.1583;442;24;1
43.1583;444;24;1
43.1583;442;25;0
43.1583;443;21;1
43.1583;442;21;0
43.1583;441;21;0
43.1583;442;22;0
43.1583;444;22;3
43.1583;443;23;1
43.1583;442;23;0
43.1583;444;23;3
43.1667;439;24;0
43.1667;443;24;0
43.1667;442;24;0
43.1667;441;24;0
43.1667;444;24;0
43.1667;443;21;0
43.1667;443;22;1
43.1667;444;23;2
43.1667;440;23;0
43.1750;443;22;0
43.1750;445;22;2
43.1750;444;22;1
43.1750;443;23;0
43.1750;445;23;2
43.1750;444;23;1
43.1833;445;22;4
43.1833;444;22;0
43.1833;445;23;1
43.1833;444;23;0
43.1917;445;22;3
43.1917;445;23;0
43.2000;445;22;0
48.0000;479;8;1
48.0000;479;10;1
48.0083;479;8;2
48.0083;479;9;1
48.0083;479;10;2
48.0083;479;11;1
48.0167;479;7;1
48.0167;479;9;2
48.0167;479;10;3
48.0167;479;11;2
48.0250;479;7;2
48.0250;479;8;3
48.0417;478;9;1
48.0417;478;10;2
48.0417;473;11;1
48.0500;479;7;3
48.0500;478;8;1
48.0500;479;9;3
48.0500;474;11;1
48.0583;479;9;2
48.0583;473;10;1
48.0583;473;12;1
48.0667;479;9;3
48.0667;472;10;1
48.0667;472;11;1
48.0667;473;11;2
48.0750;471;10;1
48.0833;479;6;1
48.0833;478;9;2
48.0917;478;8;2
48.0917;478;9;1
48.0917;471;9;1
48.0917;470;10;1
48.1000;472;9;1
48.1000;471;8;1
48.1000;471;11;1
48.1083;472;8;1
48.1083;472;11;2
48.1083;470;9;1
48.1167;473;9;1
48.1167;472;12;1
48.1167;470;8;1
48.1250;473;12;2
48.1250;469;9;1
48.1250;471;10;2
48.1250;470;11;1
48.1333;478;9;2
48.1333;479;9;2
48.1333;473;12;1
48.1333;470;10;2
48.1417;471;7;1
48.1417;469;8;1
48.1417;471;9;2
48.1417;469;10;1
48.1500;473;12;2
48.1500;470;7;1
48.1583;470;8;2
48.1583;471;8;2
48.1583;469;9;2
48.1667;472;10;2
48.1667;473;10;2
48.1667;469;8;2
48.1750;473;9;2
48.1750;473;10;1
48.1750;472;12;2
48.1750;474;12;1
48.1750;470;11;2
48.1750;471;11;2
48.1750;471;12;1
48.1833;473;9;1
48.1833;471;7;2
48.1917;473;10;2
48.1917;474;12;0
48.1917;470;9;2
48.1917;469;10;2
48.2000;472;8;2
48.2000;473;8;1
48.2000;474;12;1
48.2167;472;8;1
48.2167;473;9;2
48.2167;478;10;1
48.2333;472;8;2
48.2333;469;7;1
48.2417;473;9;1
48.2417;478;9;1
48.2417;479;11;1
48.2500;472;9;2
48.2500;473;9;2
48.2583;472;9;1
48.2583;468;8;1
48.2583;468;9;1
48.2667;478;10;2
48.2667;470;12;1
48.2750;478;10;1
48.2750;469;11;1
48.2833;472;9;2
48.2833;469;8;3
48.2833;468;9;2
48.2917;479;10;2
48.3000;473;13;1
48.3000;471;12;2
48.3083;469;9;3
48.3167;479;10;3
48.3167;468;8;2
48.3167;468;10;1
48.3250;479;7;2
48.3250;472;13;1
48.3250;471;8;3
48.3250;470;10;3
48.3250;470;11;3
48.3333;469;7;2
48.3333;470;12;2
48.3333;471;13;1
48.3417;479;8;2
48.3417;478;10;2
48.3417;479;10;2
48.3417;474;11;2
48.3417;475;12;1
48.3417;471;9;3
48.3417;468;10;2
48.3417;469;10;3
48.3500;478;9;2
48.3500;473;13;2
48.3500;470;7;2
48.3500;468;9;3
48.3500;469;11;2
48.3500;469;12;1
48.3583;474;12;2
48.3583;474;13;1
48.3583;467;9;1
48.3583;471;10;3
48.3667;472;7;1
48.3667;473;8;2
48.3667;470;8;3
48.3667;471;11;3
48.3750;472;10;3
48.3750;472;11;3
48.3750;473;11;3
48.3750;473;12;3
48.3750;472;13;2
48.3750;470;9;3
48.3750;467;9;2
48.3750;467;10;1
48.3750;470;13;1
48.3833;472;9;3
48.3833;468;8;3
48.3833;467;10;2
48.3833;468;11;1
48.3833;469;12;2
48.3917;474;10;1
48.3917;472;12;3
48.3917;467;8;1
48.3917;468;10;3
48.3917;470;12;3
48.4000;473;10;3
48.4000;474;13;2
48.4000;471;12;3
48.4000;470;13;2
48.4000;471;13;2
48.4083;469;7;3
48.4083;467;8;2
48.4083;467;9;3
48.4083;467;10;3
48.4167;479;9;1
48.4167;475;12;2
48.4167;470;7;3
48.4167;468;11;2
48.4250;479;6;0
48.4250;478;9;1
48.4250;479;11;0
48.4250;468;7;1
48.4250;469;11;3
48.4250;470;11;4
48.4250;468;12;1
48.4333;472;8;3
48.4333;478;10;1
48.4333;469;8;4
48.4333;469;9;4
48.4333;466;9;2
48.4333;468;12;2
48.4333;469;13;1
48.4417;479;7;1
48.4417;472;8;2
48.4417;478;8;1
48.4417;479;8;1
48.4417;479;10;1
48.4417;468;7;2
48.4417;467;8;3
48.4417;466;10;1
48.4417;467;11;1
48.4500;472;8;3
48.4500;473;9;3
48.4500;478;9;0
48.4500;475;11;1
48.4500;471;7;3
48.4500;466;9;3
48.4500;469;10;4
48.4500;466;10;2
48.4500;470;10;4
48.4583;473;9;2
48.4583;479;9;0
48.4583;478;10;0
48.4583;479;10;0
48.4583;468;8;4
48.4583;471;8;4
48.4583;470;9;4
48.4583;467;9;4
48.4583;471;9;4
48.4583;471;10;4
48.4583;467;11;2
48.4583;471;11;4
48.4667;479;7;0
48.4667;478;8;0
48.4667;479;8;0
48.4667;472;9;4
48.4667;473;9;3
48.4667;475;11;0
48.4667;475;12;1
48.4667;474;13;1
48.4667;466;10;3
48.4667;467;10;4
48.4750;475;12;0
48.4750;469;7;4
48.4750;470;7;4
48.4750;466;8;1
48.4750;468;9;4
48.4750;466;9;4
48.4750;468;12;3
48.4750;469;12;3
48.4750;470;12;4
48.4750;470;13;3
48.4833;473;9;2
48.4833;474;10;0
48.4833;474;13;0
48.4833;466;8;2
48.4833;470;8;4
48.4833;468;10;4
48.4917;473;8;1
48.4917;474;11;1
48.4917;474;12;1
48.4917;468;11;3
48.4917;466;11;1
48.4917;467;12;1
48.4917;469;13;2
48.5000;472;7;0
48.5000;472;8;2
48.5000;473;8;0
48.5000;472;11;4
48.5000;474;11;0
48.5000;474;12;0
48.5000;473;13;1
48.5000;468;7;3
48.5000;466;8;3
48.5000;466;10;4
48.5000;469;11;4
48.5000;466;11;2
48.5000;470;13;2
48.5083;472;9;3
48.5083;473;9;1
48.5083;473;10;2
48.5083;472;11;3
48.5083;473;11;2
48.5083;473;12;2
48.5083;471;7;2
48.5083;467;8;4
48.5083;470;12;3
48.5083;467;12;2
48.5083;470;13;3
48.5167;473;13;0
48.5167;465;9;1
48.5167;465;10;1
48.5167;466;11;3
48.5167;470;12;4
48.5250;473;9;0
48.5250;473;10;0
48.5250;473;11;1
48.5250;473;12;1
48.5250;465;10;2
48.5250;468;13;1
48.5250;418;0;2
48.5250;419;0;3
48.5250;419;1;4
48.5250;419;2;2
48.5333;472;8;1
48.5333;473;11;0
48.5333;472;12;2
48.5333;473;12;0
48.5333;472;13;1
48.5333;466;8;4
48.5333;465;9;2
48.5333;471;11;3
48.5333;470;12;3
48.5333;418;0;4
48.5333;419;0;5
48.5333;418;1;3
48.5333;419;1;5
48.5333;418;2;4
48.5333;419;2;4
48.5333;418;3;3
48.5333;419;3;3
48.5417;472;9;2
48.5417;472;13;0
48.5417;471;8;3
48.5417;471;10;3
48.5417;417;0;3
48.5417;418;0;5
48.5417;419;0;4
48.5417;417;1;2
48.5417;418;1;4
48.5417;417;2;3
48.5417;417;3;3
48.5417;418;3;4
48.5417;418;4;3
48.5500;472;8;0
48.5500;472;9;1
48.5500;472;10;1
48.5500;472;11;2
48.5500;472;12;1
48.5500;470;7;3
48.5500;471;7;1
48.5500;471;9;3
48.5500;469;11;3
48.5500;471;13;1
48.5500;416;0;3
48.5500;418;0;4
48.5500;419;0;0
48.5500;416;1;3
48.5500;417;1;3
48.5500;419;1;3
48.5500;416;2;3
48.5500;417;2;4
48.5500;419;2;3
48.5500;416;3;3
48.5500;417;3;4
48.5500;419;3;2
48.5500;416;4;2
48.5500;417;4;4
48.5500;418;4;4
48.5583;472;9;0
48.5583;472;10;0
48.5583;472;11;0
48.5583;472;12;0
48.5583;467;7;1
48.5583;471;7;0
48.5583;470;13;2
48.5583;416;0;4
48.5583;417;0;4
48.5583;418;0;3
48.5583;417;1;4
48.5583;418;1;3
48.5583;419;1;1
48.5583;416;2;4
48.5583;419;2;1
48.5583;419;3;0
48.5583;416;4;4
48.5583;418;4;3
48.5583;416;5;3
48.5583;417;5;2
48.5583;415;0;3
48.5583;415;1;3
48.5583;415;2;3
48.5583;415;3;3
48.5583;415;4;2
48.5667;471;8;2
48.5667;471;11;2
48.5667;471;12;1
48.5667;471;13;0
48.5667;416;1;4
48.5667;419;1;0
48.5667;419;2;0
48.5667;416;3;4
48.5667;416;5;4
48.5667;417;5;4
48.5667;414;0;2
48.5667;415;0;4
48.5667;414;1;3
48.5667;415;1;4
48.5667;414;3;2
48.5667;415;3;4
48.5667;414;4;2
48.5667;415;4;4
48.5667;415;5;2
48.5750;470;7;2
48.5750;467;7;0
48.5750;470;8;3
48.5750;471;8;1
48.5750;470;9;3
48.5750;471;9;2
48.5750;470;10;3
48.5750;471;10;2
48.5750;470;11;3
48.5750;471;11;1
48.5750;471;12;0
48.5750;416;2;5
48.5750;417;2;5
48.5750;414;0;4
48.5750;413;1;2
48.5750;414;2;2
48.5750;415;2;4
48.5750;413;3;1
48.5750;414;4;3
48.5750;414;5;1
48.5750;415;5;3
48.5833;469;7;3
48.5833;470;7;0
48.5833;471;8;0
48.5833;471;9;0
48.5833;468;10;3
48.5833;465;10;3
48.5833;469;10;3
48.5833;471;10;1
48.5833;468;11;2
48.5833;471;11;0
48.5833;469;12;2
48.5833;470;12;2
48.5833;468;13;2
48.5833;470;13;1
48.5833;418;0;1
48.5833;418;1;2
48.5833;418;4;2
48.5833;413;0;3
48.5833;413;1;4
48.5833;414;1;4
48.5833;413;2;3
48.5833;414;2;3
48.5833;413;3;3
48.5833;414;3;3
48.5833;415;3;5
48.5833;413;4;2
48.5833;414;4;4
48.5833;414;5;3
48.5833;415;5;4
48.5917;468;7;2
48.5917;469;7;1
48.5917;468;8;3
48.5917;469;8;3
48.5917;470;8;2
48.5917;467;8;3
48.5917;468;9;3
48.5917;465;9;3
48.5917;469;9;3
48.5917;470;9;2
48.5917;470;10;2
48.5917;471;10;0
48.5917;469;11;2
48.5917;470;11;1
48.5917;470;12;0
48.5917;467;12;3
48.5917;469;13;1
48.5917;470;13;0
48.5917;417;0;3
48.5917;418;0;0
48.5917;417;1;3
48.5917;418;1;1
48.5917;417;2;4
48.5917;418;2;3
48.5917;418;3;3
48.5917;417;5;2
48.5917;413;0;4
48.5917;412;1;2
48.5917;415;1;5
48.5917;413;3;4
48.5917;413;4;3
48.6000;468;7;0
48.6000;469;7;0
48.6000;469;8;1
48.6000;470;8;1
48.6000;469;9;2
48.6000;470;9;0
48.6000;469;10;2
48.6000;470;10;1
48.6000;467;10;3
48.6000;469;11;1
48.6000;469;12;1
48.6000;466;12;1
48.6000;468;13;1
48.6000;469;13;0
48.6000;418;1;0
48.6000;418;4;1
48.6000;417;5;1
48.6000;412;0;2
48.6000;412;1;3
48.6000;412;2;2
48.6000;413;2;4
48.6000;414;2;4
48.6000;412;3;2
48.6083;468;8;1
48.6083;469;8;0
48.6083;470;8;0
48.6083;467;8;2
48.6083;468;9;2
48.6083;465;9;4
48.6083;469;9;1
48.6083;467;9;3
48.6083;468;10;2
48.6083;465;10;4
48.6083;469;10;1
48.6083;468;11;1
48.6083;465;11;2
48.6083;468;12;1
48.6083;466;12;2
48.6083;467;12;2
48.6083;468;13;0
48.6083;418;2;2
48.6083;418;3;2
48.6083;412;0;3
48.6083;412;1;4
48.6083;413;1;5
48.6083;411;1;2
48.6083;412;2;3
48.6083;412;3;3
48.6083;412;4;1
48.6083;413;4;4
48.6083;413;5;1
48.6167;468;8;0
48.6167;465;8;1
48.6167;469;8;1
48.6167;466;8;2
48.6167;467;8;0
48.6167;468;9;1
48.6167;467;9;1
48.6167;464;10;1
48.6167;468;10;1
48.6167;466;10;3
48.6167;467;10;2
48.6167;468;11;0
48.6167;465;11;3
48.6167;469;11;0
48.6167;467;11;1
48.6167;468;12;0
48.6167;467;12;0
48.6167;418;4;0
48.6167;417;5;0
48.6167;411;0;2
48.6167;411;1;3
48.6167;411;2;2
48.6167;412;4;2
48.6167;413;5;2
48.6250;465;8;0
48.6250;469;8;0
48.6250;466;8;0
48.6250;464;9;2
48.6250;465;9;3
48.6250;469;9;0
48.6250;466;9;2
48.6250;467;9;0
48.6250;464;10;3
48.6250;468;10;0
48.6250;466;10;2
48.6250;467;10;0
48.6250;464;11;2
48.6250;466;11;1
48.6250;469;12;0
48.6250;466;12;0
48.6250;417;3;3
48.6250;418;3;1
48.6250;417;4;3
48.6250;416;5;3
48.6250;412;0;4
48.6250;411;0;3
48.6250;411;3;1
48.6250;412;4;3
48.6250;415;5;3
48.6333;468;9;0
48.6333;465;9;1
48.6333;466;9;1
48.6333;464;10;4
48.6333;465;10;2
48.6333;469;10;0
48.6333;466;10;0
48.6333;470;10;0
48.6333;464;11;3
48.6333;465;11;1
48.6333;466;11;0
48.6333;470;11;0
48.6333;467;11;0
48.6333;416;2;4
48.6333;418;2;1
48.6333;417;4;2
48.6333;413;0;5
48.6333;410;1;2
48.6333;411;3;2
48.6417;464;9;1
48.6417;465;9;0
48.6417;466;9;0
48.6417;464;10;3
48.6417;465;10;1
48.6417;464;11;2
48.6417;465;11;0
48.6417;463;10;3
48.6417;463;11;2
48.6417;417;0;2
48.6417;417;2;3
48.6417;418;2;0
48.6417;418;3;0
48.6417;416;4;3
48.6417;410;0;2
48.6417;411;2;3
48.6417;415;3;4
48.6417;413;5;1
48.6500;464;9;0
48.6500;464;10;1
48.6500;465;10;0
48.6500;464;11;0
48.6500;463;10;4
48.6500;463;11;3
48.6500;417;1;2
48.6500;416;5;2
48.6500;410;0;3
48.6500;411;0;4
48.6500;410;1;3
48.6500;411;1;4
48.6500;415;1;4
48.6500;410;2;2
48.6500;414;5;2
48.6583;464;10;0
48.6583;463;10;3
48.6583;417;4;1
48.6583;410;0;4
48.6583;415;1;5
48.6583;411;3;3
48.6583;415;5;2
48.6667;463;10;1
48.6667;463;11;2
48.6667;417;3;2
48.6667;409;1;1
48.6667;406;0;1
48.6667;405;0;1
48.6667;406;1;1
48.6750;463;10;0
48.6750;463;11;0
48.6750;416;3;3
48.6750;409;1;2
48.6750;415;1;4
48.6750;412;2;4
48.6750;413;5;0
48.6750;405;0;2
48.6750;405;1;1
48.6833;416;3;4
48.6833;416;5;1
48.6833;412;1;5
48.6833;410;2;3
48.6833;404;0;1
48.6833;406;1;2
48.6833;404;1;1
48.6917;416;3;3
48.6917;406;0;2
48.7000;417;0;1
48.7000;416;3;4
48.7000;404;0;2
48.7000;404;1;2
48.7083;417;4;0
48.7083;414;0;5
48.7083;413;4;3
48.7083;414;4;3
48.7167;417;2;2
48.7167;416;3;3
48.7167;414;0;4
48.7167;415;4;3
48.7167;405;2;1
48.7250;416;1;3
48.7250;409;0;1
48.7250;412;1;4
48.7250;412;2;3
48.7250;414;5;1
48.7250;407;1;1
48.7333;417;0;0
48.7333;417;3;1
48.7333;416;5;0
48.7333;414;2;3
48.7333;403;1;1
48.7333;404;2;1
48.7417;417;1;1
48.7417;416;4;2
48.7417;411;2;4
48.7417;404;0;3
48.7500;416;0;3
48.7500;417;2;1
48.7500;415;5;1
48.7500;403;1;2
48.7500;405;2;2
48.7583;411;2;3
48.7583;415;2;3
48.7583;403;0;1
48.7583;406;1;3
48.7583;404;1;3
48.7583;404;2;2
48.7667;417;3;0
48.7667;409;1;3
48.7750;416;2;3
48.7750;409;0;0
48.7750;413;0;4
48.7750;414;3;2
48.7750;412;4;2
48.7750;403;2;1
48.7750;406;2;1
48.7833;417;1;0
48.7833;409;0;1
48.7833;413;1;4
48.7833;415;3;3
48.7833;405;1;2
48.7917;416;0;2
48.7917;416;4;1
48.7917;415;0;3
48.7917;409;1;2
48.7917;405;1;1
48.7917;405;3;1
48.8000;417;2;0
48.8000;409;0;0
48.8000;414;1;3
48.8000;415;1;3
48.8000;414;2;2
48.8000;415;5;0
48.8000;405;1;2
48.8083;409;1;3
48.8083;402;2;1
48.8083;403;3;1
48.8083;404;3;1
48.8083;404;4;1
48.8167;416;1;2
48.8167;412;0;3
48.8167;409;0;1
48.8167;410;0;3
48.8167;409;1;2
48.8167;414;5;0
48.8167;403;0;2
48.8250;416;3;2
48.8250;408;1;1
48.8250;409;1;3
48.8250;402;1;1
48.8250;403;4;1
48.8333;416;0;1
48.8333;411;0;3
48.8333;408;1;0
48.8333;407;0;1
48.8333;405;0;3
48.8333;407;1;2
48.8333;402;2;2
48.8333;405;3;2
48.8417;416;0;0
48.8417;416;2;2
48.8417;416;4;0
48.8417;411;0;4
48.8417;408;1;1
48.8417;413;2;3
48.8417;415;2;2
48.8417;406;0;3
48.8417;403;1;3
48.8417;402;1;2
48.8417;403;2;2
48.8417;404;4;2
48.8500;416;1;1
48.8500;411;0;3
48.8500;411;1;3
48.8500;415;2;3
48.8500;410;3;1
48.8500;415;4;2
48.8500;403;0;3
48.8500;406;2;2
48.8500;402;4;1
48.8500;404;4;1
48.8583;414;0;3
48.8583;415;0;2
48.8583;415;2;2
48.8583;411;3;2
48.8583;404;0;4
48.8583;402;3;1
48.8583;404;4;2
48.8667;416;2;1
48.8667;416;3;1
48.8667;410;0;4
48.8667;413;4;2
48.8750;410;0;3
48.8750;401;2;1
48.8750;404;2;3
48.8750;404;3;2
48.8750;403;4;2
48.8833;414;2;1
48.8833;413;3;3
48.8833;414;4;2
48.8833;402;0;1
48.8833;401;2;2
48.8833;403;3;2
48.8917;416;1;0
48.8917;408;1;2
48.8917;407;0;2
48.8917;402;1;3
48.8917;405;1;3
48.8917;404;1;4
48.8917;405;4;1
48.8917;402;5;1
48.9000;416;2;0
48.9000;416;3;0
48.9000;413;0;3
48.9000;415;1;2
48.9000;402;2;3
48.9000;405;2;3
48.9000;401;4;1
48.9000;403;5;1
48.9083;415;0;1
48.9083;412;2;2
48.9083;410;3;2
48.9083;411;4;1
48.9083;405;0;4
48.9083;401;1;1
48.9083;405;3;3
48.9083;401;3;1
48.9083;401;4;2
48.9083;402;5;2
48.9083;404;5;1
48.9167;415;3;2
48.9167;403;0;4
48.9167;402;0;2
48.9167;401;1;2
48.9167;403;2;3
48.9167;402;3;2
48.9167;403;5;2
48.9250;412;1;3
48.9250;414;1;2
48.9250;412;2;3
48.9250;409;2;1
48.9250;415;2;1
48.9250;415;4;1
48.9250;406;1;4
48.9250;401;5;1
48.9333;414;0;2
48.9333;415;0;0
48.9333;412;2;2
48.9333;411;3;3
48.9333;407;1;3
48.9333;406;2;3
48.9333;400;3;1
48.9333;402;4;2
48.9333;404;5;2
48.9417;415;1;1
48.9417;413;2;2
48.9417;411;3;2
48.9417;402;0;3
48.9417;403;1;4
48.9417;401;2;3
48.9417;400;3;2
48.9417;403;4;3
48.9417;405;4;2
48.9417;404;4;3
48.9417;402;6;1
48.9500;413;1;3
48.9500;411;2;2
48.9500;412;3;2
48.9500;414;3;1
48.9500;415;4;0
48.9500;401;1;3
48.9500;403;3;3
48.9500;401;4;3
48.9500;402;5;3
48.9500;401;5;2
48.9583;413;0;2
48.9583;415;2;0
48.9583;415;3;1
48.9583;404;0;5
48.9583;400;2;1
48.9583;406;3;1
48.9583;404;3;3
48.9583;403;6;1
48.9583;402;6;2
48.9583;404;6;1
48.9667;412;0;2
48.9667;414;0;1
48.9667;414;1;1
48.9667;415;1;0
48.9667;407;2;1
48.9667;402;4;3
48.9667;400;4;1
48.9667;403;5;3
48.9667;404;5;3
48.9667;401;6;1
48.9750;411;0;2
48.9750;414;2;0
48.9750;415;3;0
48.9750;413;4;1
48.9750;414;4;1
48.9750;405;1;4
48.9750;403;2;4
48.9750;400;2;2
48.9750;402;3;3
48.9750;401;3;2
48.9750;400;3;3
48.9750;405;5;1
48.9750;400;5;1
48.9750;404;6;2
48.9833;410;0;2
48.9833;413;3;2
48.9833;402;2;4
48.9833;405;3;4
48.9833;403;4;4
48.9833;403;6;2
48.9833;401;6;2
48.9917;409;0;0
48.9917;413;0;1
48.9917;414;0;0
48.9917;413;1;2
48.9917;410;1;2
48.9917;414;1;0
48.9917;413;2;1
48.9917;410;2;2
48.9917;414;3;0
48.9917;412;4;1
48.9917;414;4;0
48.9917;411;4;0
48.9917;402;0;4
48.9917;404;2;4
48.9917;404;4;4
48.9917;400;4;2
48.9917;401;5;3
48.9917;400;6;1
49.0000;412;0;1
49.0000;412;1;2
49.0000;412;2;1
49.0000;410;3;1
49.0000;413;4;0
49.0000;399;3;1
49.0000;399;5;1
49.0000;402;1;4
49.0000;401;1;4
49.0000;404;1;5
49.0000;405;2;4
49.0000;403;3;4
49.0000;400;5;2
49.0000;402;6;3
49.0000;400;6;2
49.0083;413;0;0
49.0083;409;1;2
49.0083;413;1;1
49.0083;413;2;0
49.0083;413;3;1
49.0083;412;4;0
49.0083;399;3;2
49.0083;399;5;2
49.0083;406;0;4
49.0083;400;1;1
49.0083;406;3;2
49.0083;402;3;4
49.0083;404;3;4
49.0083;402;4;4
49.0083;402;5;4
49.0083;405;5;2
49.0083;404;5;4
49.0083;402;7;1
49.0167;412;0;0
49.0167;410;0;1
49.0167;411;0;1
49.0167;408;1;1
49.0167;413;1;0
49.0167;411;1;2
49.0167;412;2;0
49.0167;412;3;1
49.0167;413;3;0
49.0167;411;3;1
49.0167;404;3;3
49.0167;405;4;3
49.0167;401;4;4
49.0167;403;5;4
49.0167;404;6;3
49.0167;402;7;2
49.0250;412;1;1
49.0250;409;2;0
49.0250;411;2;1
49.0250;412;3;0
49.0250;410;3;0
49.0250;399;5;3
49.0250;399;6;2
49.0250;406;0;3
49.0250;404;3;4
49.0250;403;6;3
49.0250;400;6;3
49.0250;401;7;1
49.0333;410;0;0
49.0333;411;0;0
49.0333;412;1;0
49.0333;410;2;1
49.0333;411;2;0
49.0333;411;3;0
49.0333;399;4;1
49.0333;401;2;4
49.0333;400;4;3
49.0333;401;5;4
49.0333;401;6;3
49.0333;401;7;2
